,id,tweet_text,sentiment,threshold,tokens,sentiment_score
3899,40249,"conflicting reports on mama #RitaMarley health,mannn and i woke up today feeling like mi ole self(rejoice!!)now dis #sadness",sadness,0.604,"['conflict', 'report', 'mama', 'ritamarley', 'health', 'mann', 'woke', 'today', 'feel', 'like', 'mi', 'ole', 'self', 'rejoic', 'dis', 'sad']",0.0
3900,40250,How can you blame the manager watching these players play? It's abysmal. Our team are dreadful. If Jose can't save us. No-one can.  #mufc,sadness,0.604,"['blame', 'manag', 'watch', 'player', 'play', 'abysm', 'team', 'dread', 'jose', 'not', 'save', 'us', 'mufc']",0.0
3901,40251,The Sorrow is grim reminder of how bad I can be at video games and how I could get a bit too trigger happy at times. RIP #MGS3,sadness,0.604,"['sorrow', 'grim', 'remind', 'bad', 'video', 'game', 'could', 'get', 'bit', 'trigger', 'happi', 'time', 'rip']",0.0
3902,40252,"Im kind of confused.  The one thing i do right now has a great future, but on the other hand so does the new thing . #lost #needhelp",sadness,0.604,"['kind', 'confus', 'one', 'thing', 'right', 'great', 'futur', 'hand', 'new', 'thing', 'lost', 'needhelp']",0.0
3903,40253,@V_of_Europe @ckolacia MSM relentlessly saying DT can't win to: depress GOP turnout &amp; provide cover 4 stolen election!,sadness,0.604,"['msm', 'relentless', 'say', 'dt', 'not', 'win', 'depress', 'gop', 'turnout', 'amp', 'provid', 'cover', 'stolen', 'elect']",0.0
3904,40254,The voice is all about Miley and Alicia this year. No longer about the contestants. #sad @thevoice,sadness,0.604,"['voic', 'miley', 'alicia', 'year', 'longer', 'contest', 'sad']",0.0
3905,40255,@chocorobos I have this one so I'm not so sad.. but wtf,sadness,0.583,"['one', 'not', 'sad', 'wtf']",0.0
3906,40256,Right i may be an #sufc fan and the football maybe shit but marcos rojo for #mufc has had a shocking start he's just dreadful,sadness,0.583,"['right', 'may', 'sufc', 'fan', 'footbal', 'mayb', 'shit', 'marco', 'rojo', 'mufc', 'shock', 'start', 'dread']",0.0
3907,40257,"I get discouraged because I try for 5 fucking years a contact with Lady Gaga but are thousands of tweets, how she would see my tweet? :(",sadness,0.583,"['get', 'discourag', 'tri', 'fuck', 'year', 'contact', 'ladi', 'gaga', 'thousand', 'tweet', 'would', 'see', 'tweet']",0.0
3908,40258,"@big_SL8 Show some respect, that's all...  If u havent go to war u cant say anything.. U havent lost friends and mates on war, so Ahut it!!",sadness,0.583,"['show', 'respect', 'not', 'go', 'war', 'not', 'say', 'anyth', 'not', 'lost', 'friend', 'mate', 'war', 'ahut']",0.0
3909,40259,"Had to give up on The Blue Guitar, couldn't stand main character. Sort of skim-read to the end which got grim and unsettling . . . 1/2",sadness,0.583,"['give', 'blue', 'guitar', 'could', 'not', 'stand', 'main', 'charact', 'sort', 'end', 'got', 'grim', 'unsettl']",0.0
3910,40260,First a coat. Now a pair of sunglasses. Next it'll be a limb. #lost,sadness,0.583,"['first', 'coat', 'pair', 'sunglass', 'next', 'limb', 'lost']",0.0
3911,40261,Some of these people at this protest are just there for the adrenaline rush. #depressing,sadness,0.583,"['peopl', 'protest', 'adrenalin', 'rush', 'depress']",0.0
3912,40262,whenever i pout i just want Adrian to appear and tell me to stop pouting or else,sadness,0.583,"['whenev', 'pout', 'want', 'adrian', 'appear', 'tell', 'stop', 'pout', 'els']",0.0
3913,40263,And there is despair underneath each and every action \nEach and every attempt to pierce the armour of numbness ' -Mgla,sadness,0.583,"['despair', 'underneath', 'everi', 'action', 'everi', 'attempt', 'pierc', 'armour', 'numb']",0.0
3914,40264,"Please bear with me, I'm not Twitter savvy😝 in real life I'm a Facebook person. Help me gain followers 🤓#blog #selfhelp #depression",sadness,0.583,"['pleas', 'bear', 'not', 'twitter', 'savvi', 'real', 'life', 'facebook', 'person', 'help', 'gain', 'follow', 'blog', 'selfhelp', 'depress']",0.0
3915,40265,she's always so insensitive whenever i grieve idgi,sadness,0.583,"['alway', 'insensit', 'whenev', 'griev', 'idgi']",0.0
3916,40266,@stevesingiser @POLITICO_Steve Put a damper on my mood.,sadness,0.583,"['put', 'damper', 'mood']",0.0
3917,40267,We lost,sadness,0.583,['lost'],0.0
3918,40268,@FantasyGuruSite I knew you were going to do that. I would definitely buy if I didn't live in Texas where you can't play DFS. ... so depress,sadness,0.583,"['knew', 'go', 'would', 'definit', 'buy', 'not', 'live', 'texa', 'not', 'play', 'depress']",0.0
3919,40269,Romero is fucking dreadful like seriously my 11 month old is better than him.,sadness,0.583,"['romero', 'fuck', 'dread', 'like', 'serious', 'month', 'old', 'better']",0.0
3920,40270,"One step forward, two steps backward, the link to RogerFedererShop doesn´t work.😰 I am losing hope about Roger Federer new Website #sadness",sadness,0.583,"['one', 'step', 'forward', 'two', 'step', 'backward', 'link', 'rogerfederershop', 'work', 'lose', 'hope', 'roger', 'feder', 'new', 'websit', 'sad']",0.0
3921,40271,My friends tell me I'm pretty. Trigger tells my I'm ugly. I first was confused but then realised I'm both. Pretty ugly. #tru  #tumblr,sadness,0.583,"['friend', 'tell', 'pretti', 'trigger', 'tell', 'ugli', 'first', 'confus', 'realis', 'pretti', 'ugli', 'tru', 'tumblr']",0.0
3922,40272,"From what I know of the man, I have to assume that @realDonaldTrump has had a heated argument with his own penis. #sad",sadness,0.583,"['know', 'man', 'assum', 'heat', 'argument', 'peni', 'sad']",0.0
3923,40273,@DoubleEph sadly his best days are behind him,sadness,0.583,"['sad', 'best', 'day', 'behind']",0.0
3924,40274,"@groovydadad @MHChat 🙂ty I often conflate the two depression + sadness, but they are very different. This q reminded me of that #mhchat",sadness,0.583,"['ty', 'often', 'conflat', 'two', 'depress', 'sad', 'differ', 'q', 'remind', 'mhchat']",0.0
3925,40275,Don't let the behavior of others destroy ur inner peace.' -Dalai Lama @OWNTV #healing #depression #anxiety #intuition #meditation #book,sadness,0.583,"['not', 'let', 'behavior', 'other', 'destroy', 'ur', 'inner', 'peac', 'lama', 'heal', 'depress', 'anxieti', 'intuit', 'medit', 'book']",0.0
3926,40276,@AerLingus #business class #Los Angeles to Dublin #destroyed luggage #60 day customer response time #unhappy customer,sadness,0.583,"['busi', 'class', 'los', 'angel', 'dublin', 'destroy', 'luggag', 'day', 'custom', 'respons', 'time', 'unhappi', 'custom']",0.0
3927,40277,@JlKelly1 @FJ_Berry I've got #teampaella presents on their way for you and Fi but I don't think they'll arrive by Saturday sadly!! ;),sadness,0.583,"['got', 'teampaella', 'present', 'way', 'fi', 'not', 'think', 'arriv', 'saturday', 'sad']",0.0
3928,40278,"stg I been in pine bluff all morning and to piss me off even more, my damn shoes came in as a size 4!!!!!! I KNOW I SAID 6🙄🙄🙄🙄 FML",sadness,0.583,"['stg', 'pine', 'bluff', 'morn', 'piss', 'even', 'damn', 'shoe', 'came', 'size', 'know', 'said', 'fml']",0.0
3929,40279,@Ashleyavitia_ don't leave me ,sadness,0.583,"['not', 'leav']",0.0
3930,40280,"@PaulJonMilne too grim, too insanely, determined to hurt you from",sadness,0.575,"['grim', 'insan', 'determin', 'hurt']",0.0
3931,40281,"@comicfire The thing is, it's either I be unproductive and unhappy, or deal with some videos that do badly.",sadness,0.574,"['thing', 'either', 'unproduct', 'unhappi', 'deal', 'video', 'bad']",0.0
3932,40282,@keyshamackie it's fucking dreadful for live footy matches,sadness,0.571,"['fuck', 'dread', 'live', 'footi', 'match']",0.0
3933,40283,"Eating an egg is grim, you are eating the material embodiment of a fart and an unborn chick",sadness,0.563,"['eat', 'egg', 'grim', 'eat', 'materi', 'embodi', 'fart', 'unborn', 'chick']",0.0
3934,40284,you never call me when your sober,sadness,0.562,"['never', 'call', 'sober']",0.0
3935,40285,come on let's make em hate 😘make em pout they face 👿😩.,sadness,0.562,"['come', 'let', 'us', 'make', 'hate', 'make', 'pout', 'face']",0.0
3936,40286,@Jacqueline_69 haha! She did well today. I can't get beyond her pout annoying me I'm afraid.,sadness,0.562,"['haha', 'well', 'today', 'not', 'get', 'beyond', 'pout', 'annoy', 'afraid']",0.0
3937,40287,Hope was an instinct only the reasoning human mind could kill. An animal never knew despair.,sadness,0.562,"['hope', 'instinct', 'reason', 'human', 'mind', 'could', 'kill', 'anim', 'never', 'knew', 'despair']",0.0
3938,40288,Patti seems so sad. She stamped and ran behind the sofa. We will have to give her plenty of love and affection...more than usual. ,sadness,0.562,"['patti', 'seem', 'sad', 'stamp', 'ran', 'behind', 'sofa', 'give', 'plenti', 'love', 'usual']",0.0
3939,40289,Dylon felt dejected. He has a dejected aunt!,sadness,0.562,"['dylon', 'felt', 'deject', 'deject', 'aunt']",0.0
3940,40290,"Two blankets, a hoody, and still no Eternal Sunshine to mope to.",sadness,0.562,"['two', 'blanket', 'hoodi', 'still', 'etern', 'sunshin', 'mope']",0.0
3941,40291,Once I have sent a pitch to a brand I close all tabs relevant to them instantly. Thats the kind of detachment I create for myself. #serious,sadness,0.562,"['sent', 'pitch', 'brand', 'close', 'tab', 'relev', 'instant', 'kind', 'detach', 'creat', 'serious']",0.0
3942,40292,Nature looks a lot greener on gloomy dayz,sadness,0.562,"['natur', 'look', 'lot', 'greener', 'gloomi', 'dayz']",0.0
3943,40293,@JamesWickham Congratulations!  My top home-owning tip: try not to look at your mortgage balance too often.  The slowness will depress you.,sadness,0.562,"['congratul', 'top', 'tip', 'tri', 'not', 'look', 'mortgag', 'balanc', 'often', 'slow', 'depress']",0.0
3944,40294,The new lock sound is grim,sadness,0.562,"['new', 'lock', 'sound', 'grim']",0.0
3945,40295,Nothings #Working-you're feeling your life's on The Edge_Could go either way #lost all reason for #Living-JesusChristHealsSavesASK #fatloss,sadness,0.562,"['noth', 'feel', 'life', 'go', 'either', 'way', 'lost', 'reason', 'fatloss']",0.0
3946,40296,@khloe_speaks sad music,sadness,0.562,"['sad', 'music']",0.0
3947,40297,Think Val might be going this week. I'll have to take the rest of the week off work to mourn. I'm sure they'll understand. #GBBO,sadness,0.562,"['think', 'val', 'might', 'go', 'week', 'take', 'rest', 'week', 'work', 'mourn', 'sure', 'understand', 'gbbo']",0.0
3948,40298,"3 weeks into the course and have had the kitchen sink thrown at me, I m still pulling knives and forks out of my ears",sadness,0.562,"['week', 'cours', 'kitchen', 'sink', 'thrown', 'still', 'pull', 'knive', 'fork', 'ear']",0.0
3949,40299,Gaaaaaaaad! Should have stayed in London!,sadness,0.562,"['gaad', 'stay', 'london']",0.0
3950,40300,"@marksandspencer Where has your 50% grapefruit squash gone,not been able to get for weeks #unhappy",sadness,0.562,"['grapefruit', 'squash', 'gone', 'not', 'abl', 'get', 'week', 'unhappi']",0.0
3951,40301,I mourn the creativity lost.,sadness,0.562,"['mourn', 'creativ', 'lost']",0.0
3952,40302,"@Jinath_Hyder I can't have alcohol on it, sadly, but it only flares up under very specific circumstances so I just need to be more careful",sadness,0.562,"['not', 'alcohol', 'sad', 'flare', 'specif', 'circumst', 'need', 'care']",0.0
3953,40303,Add Donte Moncrief to my dismal situation #blessed.,sadness,0.561,"['add', 'dont', 'moncrief', 'dismal', 'situat', 'bless']",0.0
3954,40304,Shoutout to the drunk man on the bus who pissed in a bottle and on the seats #grim,sadness,0.548,"['shoutout', 'drunk', 'man', 'bus', 'piss', 'bottl', 'seat', 'grim']",0.0
3955,40305,U know u have too much on ur mind when u find yourself cleaning a stove and kitchen by yourself  at almost 3am...  #pensive,sadness,0.542,"['know', 'much', 'ur', 'mind', 'find', 'clean', 'stove', 'kitchen', 'almost', 'pensiv']",0.0
3956,40306,@TxDMV @ArkansasBBB i filled out the report on #baitswitch by @Carvana lets go get them fines levied. #badbusiness #honoryourdeal #unhappy,sadness,0.542,"['fill', 'report', 'baitswitch', 'let', 'us', 'go', 'get', 'fine', 'levi', 'badbusi', 'honoryourd', 'unhappi']",0.0
3957,40307,Itching something #serious RN haven't slept but considering taking like 6 Benadryl for a 20 min nap I am itching SO BADLY wow,sadness,0.542,"['itch', 'someth', 'serious', 'rn', 'not', 'slept', 'consid', 'take', 'like', 'benadryl', 'min', 'nap', 'itch', 'bad', 'wow']",0.0
3958,40308,@TVsCarlKinsella They're such garbage. Obviously I like that they suck but it's still grim to watch.,sadness,0.542,"['garbag', 'obvious', 'like', 'suck', 'still', 'grim', 'watch']",0.0
3959,40309,"For a team as big as Bayern and the they like to play football, their pitch is fucking dreadful. Certainly no Emirates pitch anyway.",sadness,0.542,"['team', 'big', 'bayern', 'like', 'play', 'footbal', 'pitch', 'fuck', 'dread', 'certain', 'emir', 'pitch', 'anyway']",0.0
3960,40310,Angry shouting match between a #pessimist &amp; an #optimist:\n'You're a half empty-headed @%$!' \n'You're half full of @%$!',sadness,0.542,"['angri', 'shout', 'match', 'pessimist', 'amp', 'optimist', 'half', 'half', 'full']",0.0
3961,40311,*Still waits for Yang. Guess she really needs her sleep or something. Kittens feeling kinda dejected right now.* #Offline,sadness,0.542,"['still', 'wait', 'yang', 'guess', 'realli', 'need', 'sleep', 'someth', 'kitten', 'feel', 'kind', 'deject', 'right', 'offlin']",0.0
3962,40312,"@OnesOwnGrief Just a shame his world was gloom from day one almost.Though it makes sense he'd have the whole part hydra,part s.h.i.e.l.d(c)",sadness,0.542,"['shame', 'world', 'gloom', 'day', 'one', 'make', 'sens', 'would', 'whole', 'part', 'hydra', 'part', 'c']",0.0
3963,40313,How do u grieve someone who legally wasn't a person yet?,sadness,0.542,"['griev', 'someon', 'legal', 'not', 'person', 'yet']",0.0
3964,40314,It's so gloomy outside. I wish it was as cold as it looked,sadness,0.542,"['gloomi', 'outsid', 'wish', 'cold', 'look']",0.0
3965,40315,@British_Airways #lost #bag #stillwaiting go home in2days. DM'd you my info and have rung 9times a day. What more can I do? #wheresmybag,sadness,0.542,"['lost', 'bag', 'stillwait', 'go', 'home', 'dm', 'info', 'rung', 'day', 'wheresmybag']",0.0
3966,40316,"When you saw a t-shirt with the phrase 'My mind is a dangerous place to be' and you would like to buy, but in Italy don't sell it. #sadness",sadness,0.542,"['saw', 'phrase', 'mind', 'danger', 'place', 'would', 'like', 'buy', 'itali', 'not', 'sell', 'sad']",0.0
3967,40317,My nephew sees that i have a frown on my face and he tells me 'you're  beautiful '!😢💞😩,sadness,0.542,"['nephew', 'see', 'frown', 'face', 'tell', 'beauti']",0.0
3968,40318,Trying to take what's lost and broken and make it right,sadness,0.542,"['tri', 'take', 'lost', 'broken', 'make', 'right']",0.0
3969,40319,@LondonMidland #dobetter only two carriages on 14:49 Birmingham to Hereford no room to stand anymore Friday commute #unhappy,sadness,0.542,"['dobett', 'two', 'carriag', 'birmingham', 'hereford', 'room', 'stand', 'anymor', 'friday', 'commut', 'unhappi']",0.0
3970,40320,It's become a verb. 'I'm gonna Villaseñor all those old contacts I don't need anymore.' #sadness @melissavcomedy #waitingforexplanation,sadness,0.542,"['becom', 'verb', 'go', 'villaseñor', 'old', 'contact', 'not', 'need', 'anymor', 'sad', 'waitingforexplan']",0.0
3971,40321,@HillaryClinton @TheDemocrats It's ok 2 be disgusted or dishearten with presidential race but don't let that stop u from voting IT MATTERS,sadness,0.542,"['ok', 'disgust', 'dishearten', 'presidenti', 'race', 'not', 'let', 'stop', 'vote', 'matter']",0.0
3972,40322,5am blues while riding a cab home:\n- my belly is much bigger than the rest of my body\n- but i couldnt be preggy\n- how to lose it in a day,sadness,0.542,"['blue', 'ride', 'cab', 'home', 'belli', 'much', 'bigger', 'rest', 'could', 'not', 'lose', 'day']",0.0
3973,40323,Ill say it again. If I was a Black man Id be afraid to leave my house or have a moving violation.\n\n #TerranceCrutcher #truth ,sadness,0.542,"['ill', 'say', 'black', 'man', 'id', 'afraid', 'leav', 'hous', 'move', 'terrancecrutch', 'truth']",0.0
3974,40324,"@narcissusheiyan  maybe it'd have been different if I stayed for sixth form? But still, the oppressive architecture, uninteresting people",sadness,0.542,"['mayb', 'would', 'differ', 'stay', 'sixth', 'form', 'still', 'oppress', 'architectur', 'uninterest', 'peopl']",0.0
3975,40325,@WYSdaily I'm confident they will NEVER experience our successes of last 50yrs. Best they can hope for is to be another Bournemouth #sad,sadness,0.542,"['confid', 'never', 'experi', 'success', 'last', 'best', 'hope', 'anoth', 'bournemouth', 'sad']",0.0
3976,40326,"What's good is that we already hit rock bottom, even though I'm about two more seasons away from new depths of despair. #playoffs? #NJDevils",sadness,0.542,"['good', 'alreadi', 'hit', 'rock', 'bottom', 'even', 'though', 'two', 'season', 'away', 'new', 'depth', 'despair', 'playoff', 'njdevil']",0.0
3977,40327,"Absolutely can not believe the generosity pouring out for us, but Id give everything I have for Nick to be healthy and happy. #lost",sadness,0.542,"['absolut', 'not', 'believ', 'generos', 'pour', 'us', 'id', 'give', 'everyth', 'nick', 'healthi', 'happi', 'lost']",0.0
3978,40328,i got his bitch depress,sadness,0.542,"['got', 'bitch', 'depress']",0.0
3979,40329,@Groupon_UK who do I contact about a shocking experience with Clear Sky Holidays booked through you guys?? #customerservicefail #dreadful,sadness,0.542,"['contact', 'shock', 'experi', 'clear', 'sky', 'holiday', 'book', 'guy', 'customerservicefail', 'dread']",0.0
3980,40330,"@cotsonika @NHL well, they should all be unhappy for the way they played.  Right @fmjacob ??",sadness,0.542,"['well', 'unhappi', 'way', 'play', 'right']",0.0
3981,40331,"@simslover163 I guess it must be really expensive... For me it's that the whole family stayed in Poland, so I really miss them...",sadness,0.542,"['guess', 'must', 'realli', 'expens', 'whole', 'famili', 'stay', 'poland', 'realli', 'miss']",0.0
3982,40332,Regret for the things we did can be tempered by time; it is regret for the things we did not do that is inconsolable.  Sydney J. Harris,sadness,0.542,"['regret', 'thing', 'temper', 'time', 'regret', 'thing', 'not', 'inconsol', 'sydney', 'harri']",0.0
3983,40333,untypical kinda Friday #dull,sadness,0.542,"['untyp', 'kind', 'friday', 'dull']",0.0
3984,40334,"My oldest cat pisses me off. She's always been weary of Kennen (senile kinda), but recently shes been sweet. Until she attacked and bit him.",sadness,0.542,"['oldest', 'cat', 'piss', 'alway', 'weari', 'kennen', 'senil', 'kind', 'recent', 'sweet', 'attack', 'bit']",0.0
3985,40335,@WestermannNina xDD it's a song that can not be weary (?),sadness,0.542,"['xdd', 'song', 'not', 'weari']",0.0
3986,40336,Feels grim not having your nails done,sadness,0.542,"['feel', 'grim', 'not', 'nail', 'done']",0.0
3987,40337,"How could such a crooked,stuck up,delusional,dim&amp; #dark hearted dud be surprised losing&amp;prob also ppl won't let their crimes drop! #nwo imo",sadness,0.541,"['could', 'crook', 'stuck', 'delusion', 'dim', 'amp', 'dark', 'heart', 'dud', 'surpris', 'lose', 'amp', 'prob', 'also', 'ppl', 'not', 'let', 'crime', 'drop', 'nwo', 'go']",0.0
3988,40338,That AK47 leave your spine with a frown,sadness,0.521,"['leav', 'spine', 'frown']",0.0
3989,40339,a good shorty has so much to offer &amp; it's sad that some of you niggas don't even see it when she right in front of your face and too late,sadness,0.521,"['good', 'shorti', 'much', 'offer', 'amp', 'sad', 'nigga', 'not', 'even', 'see', 'right', 'front', 'face', 'late']",0.0
3990,40340,@theJeremyVine Noel Edmonds reckons a cat he's talking to is stressed because of the uncertainty over #GBBO future!?!? #plot #lost,sadness,0.521,"['noel', 'edmond', 'reckon', 'cat', 'talk', 'stress', 'uncertainti', 'gbbo', 'futur', 'plot', 'lost']",0.0
3991,40341,One way ticket to the blues.,sadness,0.521,"['one', 'way', 'ticket', 'blue']",0.0
3992,40342,@SWP_Roads   How dull.,sadness,0.521,['dull'],0.0
3993,40343,"@thehill George H. Establishment is unhappy Trump's campaign branded his son low-energy, but he could not have beaten the others either.",sadness,0.521,"['georg', 'establish', 'unhappi', 'trump', 'campaign', 'brand', 'son', 'could', 'not', 'beaten', 'other', 'either']",0.0
3994,40344,Marcus Roho is dreadful,sadness,0.521,"['marcus', 'roho', 'dread']",0.0
3995,40345,"Im kind of confused.  The one thing i do right now has a great future, but on the other hand so does the new thing .  #needhelp",sadness,0.521,"['kind', 'confus', 'one', 'thing', 'right', 'great', 'futur', 'hand', 'new', 'thing', 'needhelp']",0.0
3996,40346,Finished writing my second book tonight. #somber #sad #youpromised #havemercy #author #writer #needpublisher #beingedited #workingonsidebook,sadness,0.521,"['finish', 'write', 'second', 'book', 'tonight', 'somber', 'sad', 'youpromis', 'havemerci', 'author', 'writer', 'needpublish', 'beingedit', 'workingonsidebook']",0.0
3997,40347,@ArcadianLuthier -- taking out his feelings on Kei unfairly. His lips form a frown as he tries to walk away.,sadness,0.521,"['take', 'feel', 'kei', 'unfair', 'lip', 'form', 'frown', 'tri', 'walk', 'away']",0.0
3998,40348,@DeltaAssist Tried 2 get earlier flt 2day  @BWI Turnd away bcuz it was 2 late Then agent let other pas on #silvereliteleftbehind ,sadness,0.521,"['tri', 'get', 'earlier', 'flt', 'turnd', 'away', 'bcuz', 'late', 'agent', 'let', 'pas', 'silvereliteleftbehind']",0.0
3999,40349,Thank God she warned me before I walked to that sink cause lord knows I would've been sick to my stomach and would've wanted to sue lbvfs,sadness,0.521,"['thank', 'god', 'warn', 'walk', 'sink', 'lord', 'know', 'would', 'sick', 'stomach', 'would', 'want', 'sue', 'lbvfs']",0.0
4000,40350,So now... yeah. I'm home again.\nStill feeling mixed up inside &amp; kinda gloomy. But a little more optimistic that I'll figure this out.,sadness,0.521,"['yeah', 'home', 'feel', 'mix', 'insid', 'amp', 'kind', 'gloomi', 'littl', 'optimist', 'figur']",0.0
4001,40351,penny dreadful just cleaved off a fraction of my heart,sadness,0.521,"['penni', 'dread', 'cleav', 'fraction', 'heart']",0.0
4002,40352,"@fitzstockcharts Gundlach calling for rounding top, doom and gloom, 15% down move",sadness,0.521,"['gundlach', 'call', 'round', 'top', 'doom', 'gloom', 'move']",0.0
4003,40353,"Everything is far away because time is short, no rest for the weary.",sadness,0.521,"['everyth', 'far', 'away', 'time', 'short', 'rest', 'weari']",0.0
4004,40354,@chelseafc let them know it's the #blues,sadness,0.521,"['let', 'know', 'blue']",0.0
4005,40355,We want to help you with your #depression. Give our office a call to learn how #TMS may be the treatment you've been waiting for!,sadness,0.521,"['want', 'help', 'depress', 'give', 'offic', 'call', 'learn', 'tms', 'may', 'treatment', 'wait']",0.0
4006,40356,"@AliceGoodman17 i dunno, I'm getting less of the spacious lovely autumnal melancholy from our present apocalypse",sadness,0.521,"['not', 'know', 'get', 'less', 'spacious', 'love', 'autumn', 'melancholi', 'present', 'apocalyps']",0.0
4007,40357,Got paid to vacuum up rat poop. (-: never a dull day in the biology department ...,sadness,0.521,"['got', 'paid', 'vacuum', 'rat', 'poop', 'never', 'dull', 'day', 'biolog', 'depart']",0.0
4008,40358,"#Terencecutcher #Tulsa the man onthe helicopter said he looks like a bad dude, that is the problem, when they see black they see bad, ",sadness,0.521,"['terencecutch', 'tulsa', 'man', 'onth', 'helicopt', 'said', 'look', 'like', 'bad', 'dude', 'problem', 'see', 'black', 'see', 'bad']",0.0
4009,40359,@pandaflo22 We are sadden by this because we always strive to bring the best service to our customer. We will always be here for you. CM,sadness,0.521,"['sadden', 'alway', 'strive', 'bring', 'best', 'servic', 'custom', 'alway', 'cm']",0.0
4010,40360,Someone needs to tell Candice she'll be stuck with that shitty pout if the wind changes. #GBBO,sadness,0.521,"['someon', 'need', 'tell', 'candic', 'stuck', 'shitti', 'pout', 'wind', 'chang', 'gbbo']",0.0
4011,40361,When health insurance won't cover TMS but they let me know they cover ECT #mentalhealth #psychology  #TMS #ECT,sadness,0.521,"['health', 'insur', 'not', 'cover', 'tms', 'let', 'know', 'cover', 'ect', 'mentalhealth', 'psycholog', 'tms', 'ect']",0.0
4012,40362,@PurpleReplisol meden is frowning at you with her non existent face,sadness,0.521,"['meden', 'frown', 'non', 'exist', 'face']",0.0
4013,40363,@realDonaldTrump negative campaign of doom and gloom don't win elections,sadness,0.521,"['negat', 'campaign', 'doom', 'gloom', 'not', 'win', 'elect']",0.0
4014,40364,"if you have been on depression too u shouldn't be judging him and exposing him to everyone, but helping him",sadness,0.52,"['depress', 'not', 'judg', 'expos', 'everyon', 'help']",0.0
4015,40365,@mattwruff sadly there is constitutional RIGHT to have abortion. Yet there is constitutional RIGHT to life. Safety net protects those rights,sadness,0.514,"['sad', 'constitut', 'right', 'abort', 'yet', 'constitut', 'right', 'life', 'safeti', 'net', 'protect', 'right']",0.0
4016,40366,@HeyCaraJay I am inconsolable at this GIF in context,sadness,0.509,"['inconsol', 'gif', 'context']",0.0
4017,40367,"@StarklyDark 'Come here. Come on. Into my arms. I'm not going anywhere, Tony, I swear.' Steve told him, quiet and solemn.",sadness,0.5,"['come', 'arm', 'not', 'go', 'anywher', 'toni', 'swear', 'steve', 'told', 'quiet', 'solemn']",0.0
4018,40368,Lisa: Getting what you want all the time will ultimately leave you unfulfilled and joyless.,sadness,0.5,"['lisa', 'get', 'want', 'time', 'ultim', 'leav', 'unfulfil', 'joyless']",0.0
4019,40369,@harowe this sad truth!,sadness,0.5,"['sad', 'truth']",0.0
4020,40370,@questlove when are people going to realize that these 'riots' are just perpetuating hate. Saying you're going to boycott a city!?! #lost,sadness,0.5,"['peopl', 'go', 'realiz', 'perpetu', 'hate', 'say', 'go', 'boycott', 'citi', 'lost']",0.0
4021,40371,Don't wanna go to work but I want the money ,sadness,0.5,"['not', 'want', 'go', 'work', 'want', 'money']",0.0
4022,40372,@ManUtd Rooney needs to come off! Absolutely dreadful! 🙈🙈🙈 class goal from @carras16 @carras16 showing why he should be in the team!!,sadness,0.5,"['rooney', 'need', 'come', 'absolut', 'dread', 'class', 'goal', 'show', 'team']",0.0
4023,40373,Y'all tune into Snapchat for Beans funereal,sadness,0.5,"['tune', 'snapchat', 'bean', 'funer']",0.0
4024,40374,"At my funeral, when they close the casket, I want them to play, 'Call recording has completed.'' -@GlenEwing #lost #podcasting #talkshoe",sadness,0.5,"['funer', 'close', 'casket', 'want', 'play', 'record', 'complet', 'lost', 'podcast', 'talksho']",0.0
4025,40375,@RyhenMessedUp goodbye despair,sadness,0.5,"['goodby', 'despair']",0.0
4026,40376,Ffs dreadful defending,sadness,0.5,"['ffs', 'dread', 'defend']",0.0
4027,40377,@raylewis name change Uncle Remus Lewis #foh #theydontlikeyoueither #lost #unwoke,sadness,0.5,"['name', 'chang', 'uncl', 'remus', 'lewi', 'foh', 'theydontlikeyoueith', 'lost', 'unwok']",0.0
4028,40378,"the waitress recognised me from last time i was in there moping, after my interview haha",sadness,0.5,"['waitress', 'recognis', 'last', 'time', 'mope', 'interview', 'haha']",0.0
4029,40379,What day is it #lost,sadness,0.5,"['day', 'lost']",0.0
4030,40380,Has anyone noticed that @npr stories in recent days all paint positive accomplishments for Trump and challenges for Hillary? #surprised #sad,sadness,0.5,"['anyon', 'notic', 'stori', 'recent', 'day', 'paint', 'posit', 'accomplish', 'trump', 'challeng', 'hillari', 'surpris', 'sad']",0.0
4031,40381,"@ChibiReviews Post series depression can be quite bad, but it will get better, I bet someone will pick the novel soon in the west.",sadness,0.5,"['post', 'seri', 'depress', 'quit', 'bad', 'get', 'better', 'bet', 'someon', 'pick', 'novel', 'soon', 'west']",0.0
4032,40382,@iTriborg — make him feel vigorous. 'Fine. You can kill me now.' Said Hestia with a display of only despair rather than her joyful —,sadness,0.5,"['make', 'feel', 'vigor', 'kill', 'said', 'hestia', 'display', 'despair', 'rather', 'joy']",0.0
4033,40383,"236:416 While she was in her dull and sleeping hour,\nA crew of patches, rude mechanicals,\n#AMNDBots",sadness,0.5,"['dull', 'sleep', 'hour', 'crew', 'patch', 'rude', 'mechan']",0.0
4034,40384,"The 2nd step to beating #anxiety or #depression is realising that it's not about waiting for ...., Take action yourself now.",sadness,0.495,"['step', 'beat', 'anxieti', 'depress', 'realis', 'not', 'wait', 'take', 'action']",0.0
4035,40385,@SimonSSSJ123 @EllieG10853 @Onision @Eugenia_Cooney he sure as hell helped me with my depression and still does,sadness,0.485,"['sure', 'hell', 'help', 'depress', 'still']",0.0
